T	Layout	IType	ItOuter	ItInner	ni_	nj_	nk_	size_	is_	ie_	js_	je_	ks_	ke_	tiling_[0]	tiling_[1]	tiling_[2]	vector_length_	nvars_	pre_step_type_	step_type_	post_step_type_	ncells_	flops_per_cell_	arith_intensity_	nsteps_	ndims_	elapsed_times_[0]	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.116039	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.0967128	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.145417	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.378504	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.100038	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.123557	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.0922702	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.115709	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.0894201	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.626341	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.377633	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.365424	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.479283	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.368989	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.44734	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.474738	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.366373	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.426864	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.151506	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.269684	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.204052	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.165838	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.171161	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.364104	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.1266	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.186014	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	512	2	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.17362	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.250494	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.219778	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.221958	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.222782	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.212518	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.240864	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.209137	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.20741	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.203318	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.124425	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.0905201	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.125165	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.2966	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.0988928	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.0896209	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.194411	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.127641	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.46875	5	1	0.0974592	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.566721	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.367626	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.368331	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.518251	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.366519	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.369496	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.528611	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.363217	
double	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.365016	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.195335	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.270084	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.214657	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.178639	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.188431	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.332109	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.147223	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.181137	
double	Kokkos::LayoutRight	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	0	63	0	63	0	63	64	8	1	0	5	kNone	kMDRange	kNone	262144	15	0.234375	5	1	0.135731	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.234096	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.338228	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.20192	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.198823	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.201265	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Right	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.201466	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.24971	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.203083	
float	Kokkos::LayoutLeft	long	Kokkos::Iterate::Default	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.229083	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.102192	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.102205	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Left	Kokkos::Iterate::Default	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.122455	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Left	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.217287	
float	Kokkos::LayoutRight	long	Kokkos::Iterate::Right	Kokkos::Iterate::Right	64	64	64	262144	2	61	2	61	2	61	512	1	1	0	5	kNone	kMDRange	kNone	216000	15	0.46875	5	1	0.0910757	
